;source;target;weight
0;op1;op5;True
1;op5;op6;True
2;sv2;op1;True
3;sv2;op6;True
4;sv2;programa;True
5;score;score_p;True
6;score_a;op1;True
7;score_a;op6;True
8;score_a;score;True
9;score_a;score_p;True
10;score_a;score_s;True
11;score_a;estado;True
12;score_p;op1;True
13;score_p;op5;True
14;score_p;sv2;True
15;score_p;estado;True
16;score_s;op1;True
17;score_s;op5;True
18;programa;estado;True
19;estado;op1;True
20;estado;op5;True
21;estado;op6;True
